group_id,pool,label,src_class,path
366,C,moderate,high,data/images/train/high/image694_jpg.rf.a1c0b2520d8a934d60901c2ea52d653e.jpg
367,C,junk,high,data/images/train/high/image695_jpg.rf.a59fd6bb82617a2eda47354daf17bd50.jpg
368,C,high,high,data/images/train/high/image696_jpg.rf.588eb7ddd030d66c2c09fd00987c2992.jpg
369,C,high,high,data/images/train/high/image697_jpg.rf.29778b224a80f4daa5957c8fe2ba8675.jpg
370,C,moderate,high,data/images/train/high/image698_jpg.rf.d7c2654bec09338504d2c18ab0e526fe.jpg
371,C,high,high,data/images/train/high/image699_jpg.rf.7ce6dabb7d98a9f5aed7d0870d069265.jpg
372,C,high,high,data/images/train/high/image701_jpg.rf.213086fb5e9c0448ab12f1e42358edba.jpg
373,C,high,high,data/images/train/high/image70_jpg.rf.4530c0dbc2e6d07748ab0927d8651321.jpg
374,C,high,high,data/images/train/high/image712_jpg.rf.8e35f0d362582f2e40ba339ce8c3cc49.jpg
375,C,high,high,data/images/train/high/image713_jpg.rf.1882f0d32dbaee19363445516879a0db.jpg
376,C,moderate,high,data/images/train/high/image716_jpg.rf.e587a4ff2a3cf80815b086ddaef42e23.jpg
377,C,moderate,high,data/images/train/high/image717-2-_jpg.rf.13ef167cc3713fe49b2124653d770e80.jpg
378,C,high,high,data/images/train/high/image717_jpg.rf.97fb0fe88046d3dc57a982db52f5d417.jpg
379,C,moderate,high,data/images/train/high/image737_jpg.rf.1a92e98b902c0b391490b1fcf49b62af.jpg
380,C,moderate,high,data/images/train/high/image749_jpg.rf.60b77dd3a94e3d1ba2d12f1987d0600c.jpg
381,C,high,high,data/images/train/high/image756_jpg.rf.188d22c90ab485c333bea877163c99d6.jpg
382,C,moderate,high,data/images/train/high/image75_jpg.rf.df7428e17ccc954114b00949f014498c.jpg
383,C,high,high,data/images/train/high/image760_jpg.rf.c750abd8af6592295cc3861d60b703b4.jpg
384,C,high,high,data/images/train/high/image761_jpg.rf.7df2fa2d62a53113c725759fc737cf67.jpg
385,C,high,high,data/images/train/high/image764_jpg.rf.bdc27821f2ed813702f1c5fe6da4acd0.jpg
386,C,junk,high,data/images/train/high/image777_jpg.rf.e872d188ed1965c482c3626a897af1a5.jpg
387,C,moderate,high,data/images/train/high/image784_jpg.rf.cdcf665bce268524baba6a1f3b212cd2.jpg
388,C,high,high,data/images/train/high/image787_jpg.rf.1f87c08b6e539c432ecd952ba150fe84.jpg
389,C,high,high,data/images/train/high/image788_jpg.rf.c359bace1201af5c565f9e750dbbb140.jpg
390,C,moderate,high,data/images/train/high/image796_jpg.rf.63bd1c512a1add4fc81372df89db6937.jpg
391,C,junk,high,data/images/train/high/image802_jpg.rf.dbe4349f314b2c3b745558a7b187c8b2.jpg
392,C,moderate,high,data/images/train/high/image803_jpg.rf.4e344677b12e1729a6a9c79659f18a3c.jpg
393,C,moderate,high,data/images/train/high/image807_jpg.rf.fa44404a0b8c738159c930dfe8f1b682.jpg
394,C,low,high,data/images/train/high/image808_jpg.rf.44dd33c56c49c80d4d402dd4d674349c.jpg
395,C,moderate,high,data/images/train/high/image80_jpg.rf.57ef68316cfe7663b3a422625dbef72d.jpg
396,C,moderate,high,data/images/train/high/image810_jpg.rf.b8300e6af06ead35c87b528f872a1007.jpg
397,C,high,high,data/images/train/high/image815_jpg.rf.ebe156b0d38e904309ed53c9dcaf1365.jpg
398,C,moderate,high,data/images/train/high/image817_jpg.rf.8139270138c07a2ff040aff7f2330c12.jpg
399,C,junk,high,data/images/train/high/image820_jpg.rf.893644784b97d3d852ef908a7a14d9b5.jpg
400,C,junk,high,data/images/train/high/image822_jpg.rf.a05efbdaf0ff4e912b3455818fe71ca8.jpg
401,C,high,high,data/images/train/high/image827_jpg.rf.bb8201be46a52030eadc1d66615e4634.jpg
401,C,high,high,data/images/train/high/image989_jpg.rf.9e6d11cc63741f38be13283db865c961.jpg
402,C,high,high,data/images/train/high/image828_jpg.rf.22aa2957df26782bfaff4761017d78d6.jpg
403,C,high,high,data/images/train/high/image829_jpg.rf.8ccf4ba5325e528386f1e3c40a0dadc8.jpg
404,C,high,high,data/images/train/high/image830_jpg.rf.55aeafcf48118123231a9f8a15a52d3b.jpg
405,C,high,high,data/images/train/high/image839_jpg.rf.b695d828320ed43425a97955c650f07f.jpg
406,C,moderate,high,data/images/train/high/image848_jpg.rf.775ecd9f167c6ee3ed21c2340c3f1f92.jpg
407,C,high,high,data/images/train/high/image852-2-_jpg.rf.7594f7311b6d521ea8a834a8f2c410d7.jpg
408,C,high,high,data/images/train/high/image852_jpg.rf.dcbaed251edde32398f93d3b9d9a1203.jpg
409,C,high,high,data/images/train/high/image859_jpg.rf.5199d67fa6511487cc8180055866e9dc.jpg
410,C,moderate,high,data/images/train/high/image860_jpg.rf.c47ff1ed456ee125ca74308d0d447702.jpg
411,C,high,high,data/images/train/high/image863_jpg.rf.3684c58532bcc430e2435f6473f3307b.jpg
412,C,junk,high,data/images/train/high/image864_jpg.rf.6146cd08ef6e6901ba3c069be911ee6b.jpg
413,C,junk,high,data/images/train/high/image866_jpg.rf.f6e548246ca7c52c546b1be5bcfbf403.jpg
414,C,high,high,data/images/train/high/image885_jpg.rf.5bbd6129821c3928cea9402c894898dc.jpg
415,C,moderate,high,data/images/train/high/image890_jpg.rf.76d89d4148255f366a5c8896359688ff.jpg
416,C,high,high,data/images/train/high/image892_jpg.rf.4525c711d5953894c8133346c2fc3564.jpg
418,C,high,high,data/images/train/high/image905_jpg.rf.7f03cb75abe4d14c05160acfcc253c7c.jpg
419,C,junk,high,data/images/train/high/image910_jpg.rf.04aa7c5150fa23662a7970bc35d661f6.jpg
420,C,moderate,high,data/images/train/high/image917_jpg.rf.5d23a679aff33fefd11d324b679fe5e0.jpg
421,C,junk,high,data/images/train/high/image921_jpg.rf.f1ab156f5aaaa02e9f5c03040a19976a.jpg
422,C,junk,high,data/images/train/high/image922_jpg.rf.83bebe089bf5c3df4c0ce53192abd254.jpg
423,C,high,high,data/images/train/high/image92_jpg.rf.6c803a44ce5cc63def99242df8fc3998.jpg
424,C,moderate,high,data/images/train/high/image93-2-_jpg.rf.566099ac57e21d761119d223a22cfad1.jpg
425,C,moderate,high,data/images/train/high/image932_jpg.rf.895268ed8e57e7b314f15011e5d85aad.jpg
426,C,moderate,high,data/images/train/high/image93_jpg.rf.59fb6e6024e6951942ba6f17f9bc43c1.jpg
427,C,high,high,data/images/train/high/image942_jpg.rf.85c7be7887df7db4fa58e491e08d048b.jpg
428,C,high,high,data/images/train/high/image944_jpg.rf.6d5fdea4fd9e2902510554fc40b4f75b.jpg
429,C,high,high,data/images/train/high/image946_jpg.rf.08625b905bf7fb6f00d723f945591c61.jpg
430,C,moderate,high,data/images/train/high/image947-2-_jpg.rf.6cd51fe9daf66af161eaf0ac4f0fc476.jpg
431,C,high,high,data/images/train/high/image947_jpg.rf.ea3822bc2daa12d440764bc86b329ea7.jpg
432,C,moderate,high,data/images/train/high/image948_jpg.rf.0c04564f9d60c903d7750e803d093acc.jpg
433,C,moderate,high,data/images/train/high/image953_jpg.rf.e344030451e3a4a5e1736080361fd388.jpg
434,C,high,high,data/images/train/high/image965_jpg.rf.bd7ee2dc74f62c9a9e6777b80a59dadd.jpg
435,C,moderate,high,data/images/train/high/image997_jpg.rf.2f95dcc5d7be07f497f7d03f4067bfa1.jpg
436,C,high,high,data/images/train/high/image9_jpg.rf.a8cd9581420d85acf85593229afc0e46.jpg
